SITE|STONE|INSCRIPTIO|READING|EXPAND_ID|EXPANSION|TRANSLATIO
LWNCK|2|2|2|1|U[L]CAG[N]I|Ulcagni(PN)
LWNCK|2|2|3|1|ULCAGNI|Ulcagni(PN)
LWNCK|2|3|1|1|ULCAGNI|n/a
LWNCK|2|3|2|1|[.L]CAG[.]I|Ulcagni(PN)
LWNCK|2|3|3|1|ULCAGNI|n/a
LWNIO|1|1|1|1|n/a|n/a
LWNIO|1|1|2|1|BLADI  FILI BODIBEVI|n/a
LWNIO|1|1|3|1|BIVADI FILI BODIBEVE|(The stone) of Bivadus (PN) son of Bodibeva (PN).
LWNIO|1|1|4|1|BIVADI AVI BODIBEVE|n/a
LWNIO|1|2|1|1|n/a|n/a
LWNIO|1|2|2|1|"BEVV[--] ||| AVVI BODDIB[--]"|(The body of) Bew (PN), grandson of Boddibew (PN).
LWNIO|1|2|3|1|AVVI BODDIBEVVE|n/a
LWNIO|1|2|4|1|"BIVVAIDONAS ||| AVVI BODDIBEVVAS"|(The stone) of Bivvaidu(PN), descendant of Boddibevva(PN).
LWNIO|1|2|5|1|"BIVVU[--] ||| AVVI BODDIB[--"|n/a
LWNNW|1|1|1|1|[IHS] CHRISTUS QUICUNQUE EXPLICAUERIT HOC NOMEN DET BENEDIXIONEM PRO ANIMA HIROIDIL FILIUS CAROTINN|n/a
LWNNW|1|1|2|1|[IHS] CHRISTUS Q[U]ICUNQ[UE] EXPLICAU[ER]IT H[OC] NO[MEN] DET BENEDIXIONEM PRO ANIMA HIROIDIL FILIUS CAROTINN|(The cross) [of Jesus] Christ.  Whoever shall (have) explain(ed) this Name, let him give a blessing for the soul of Carotinn (PN) [The words Hiroidil Filius have been omitted, by typographic error?]
LWNNW|1|1|3|1| {XPS}  QUICUNQUE EXPLICAVERIT HOC NOMEN DET BENEDIXIONEM PRO ANIMA HIROIDIL FILIUS CAROTINN|n/a
LYCHR|1|1|2|1|MACVDECETI FILIVS EONOCAN|n/a
LYMWD|1|1|1|1|"FILIA SALVIANI HIC IACIT VERIMATE VXSOR TEGERNACI ET FILIE EIVS ONERATI [HIC IA]CIT RIGOHENE [--] | [--]"|n/a
LYMWD|1|1|2|1|FILIAE SALVIANI HIC IACIT VE[--]M/AIE UXSOR TIGIRNICI ET FILI[A]E EIUS ONERATI [UXSOR IA]CIT RIGOHENE [--]OCETI [--]ACI|(The stone) of the daughter of Salvianus (PN). Here (she) lies, Ve[--]maie (PN), wife of Tigirnicus (PN). And of his daughter Rigohene (PN). She lies (here), wife of Oneratus (PN) [--]
LYNTN|1|1|1|1|CAVVDI FILIVS CIVI[L]I|[the stone] of Cauudus(PN) son of Civilis(PN).
LYNTN|1|1|2|1|CAVVDI FILIUS CIVILI|n/a
MADR1|1|1|1|1|RIALOBRANI CVNOVALI FILI|n/a
MADR1|1|1|2|1|RIALOBRANI CVNOVALI [FILI]|n/a
MADR1|1|1|3|1|RIALOBRANI CVNOVALI FILI|n/a
MADR2|1|1|1|1|"(i) FILIA GVENNCREST

(ii) HADNOBVIS"|n/a
MADR2|1|1|2|1|NR  QON[F.]LI [--]NN[AR]L[..]|--] Qon (PN) Fili[--
MADR2|1|1|2|2|NR  QON[F.]LI [--]NN[AR]L[..]|--] Qonf[.]li(PN) [--
MADR2|1|1|3|1|VIR QONFAL FILIVS VENNORCIT|(my) husband Qonfal(PN) son of Vennorcit(PN)
MADR2|2|1|1|1|URITIN FILI SN[--|n/a
MAINS|1|1|1|1|[--]|n/a
MANGE|1|1|1|1|--.]NEGGNI|n/a
MARG1|1|1|1|1|BODVOCI HIC IACIT FILIVS CATOTIGIRNI PRONEPVS ETERNALI VEDOMAVI|(The stone) of Bodvoc (PN). Here he lies, son of Catotigirnus (PN) (and) great-grandson of Eternalis (PN) Vedomavus (PN)
MARG1|1|1|2|1|BODVOCI HIC IACIT FILIVS CATOTIGIRNI PRONEPVS ETERNALI VEDOMAVI|Of Bodvocus (PN) ---- he lies here, the son of Catotigimus (PN) and great-grandson of Eternalis (PN) Vedomavus (PN)
MARG1|1|1|3|1|BODVOCI HIC IACIT FILIVS CATOTISIRNI PRONEPVS ETERNALI VEDOMAVI|n/a
MARG1|1|1|4|1|BODVOCI HIC IACIT FILIVS CATOTIGIRNI PRONEPVS ETERNALI VEDOMALI|n/a
MARG1|1|1|5|1|BODVOCI HIC IACIT FILIVS CATOTIGIRNI PRONEPVS ETERNALI VEDOMAVI|The Cross of Bodvoc (PN): here lies the son of Catutegernios (PN), great-grandson of Aeternalis (PN) of Vedomagus
MARG2|1|1|1|1|CRUX CHRITII +ENNIAUN P[RO] ANIMA GUORGORET FECIT|The cross of Christ. Enniaun (PN) made it for the soul of Guorgoret (PN)
MARG2|1|1|2|1|CRUX CHRISTI +ENNIAUN P[RO] ANIMA GUORGORET FECIT|The Cross of Christ. Enniaun (PN) made (? erected) it for the soul of Guorgoret (PN)
MARG2|1|1|3|1|CRUX CHRISTI +ENNIAUN P[RO] ANIMA GUORGORET FECIT|n/a
MARG2|1|1|4|1|CRUX CHRISTI +ENNIAUN P[RO] ANIMA GUORGORET FECIT|n/a
MARG2|1|1|5|1|CRUX XPI +ENNIAUN P[RO] ANIMA GUORGORET FECIT|n/a
MARG2|2|1|1|1|INOMINE DI SUMI CRUX CRIZDI PROPARABIT GRUTNE PRO ANMA ANEST|In the name of God Most High. The cross of Christ (which) Grutne (PN) prepared for the soul of Anest (PN)
MARG2|2|1|2|1|I[N] NOMINE D[E]I SUM[M]I CRUX CRIZDI PROPARABIT GRUTNE PRO AN[I]MA AHEST|In the Name of God Most High. The Cross of Christ. Grutne (PN) prepared (it) for the soul of Ahest (PN)
MARG2|2|1|3|1|INOMINE DI SUMI CRUX CRITDI PROPARABIT GRUTNE PRO ANMA AHEST|In nomine dei summi crux Christi preparavit Grutne pro anima ahest (ejus?)
MARG2|2|1|4|1|I[N] NOMINE D[E]I SUM[M]I CRUX CRIZDI PROPARABIT GRUTNE PRO ANMA ANEST|n/a
MARG2|2|1|5|1|I[N] NOMINE DI SUM[M]I. CRUX CRITDI PROPARABIT GRUTNE PRO AN[I]MA AHEST|n/a
MARG2|2|1|6|1|I[N] NOMINE DI SUM[M]I CRUX CRIZDI PROPARABIT GRUTNE PRO AN[I]MA AHEST|n/a
MARG2|3|1|1|1|CONBELIN P[O]SUIT [.]AC [C]RUCEM P[RO] [A]NIMA RI[C--] [T--] [--]|Conbelin (PN) erected this cross for the soul of Ric... (PN)
MARG2|3|1|2|1|CONBELIN [PO]SUIT [H]A[NC]|Conbelin (PN) placed (? this cross)...
MARG2|3|1|3|1|CONBELIN FUIT [--]|n/a
MARG2|3|1|4|1|CON[B]ELIN [PO]SUIT [H]ANC [C]RUCEM [PRO A]NIMA MU[LIERIS EIUS]|Cynfelyn (PN) set up this cross for the soul of his wife
MARG2|3|1|5|1|CONBELIN POSUIT ANC CRUCEM PRO ANIMA EIUS ET PRO ANIMA PATRIS EUIS|n/a
MARG2|3|2|1|1|illegible|n/a
MARG2|3|2|2|1|indecipherable|n/a
MARG2|3|2|3|1|+RODNA X CRUCEM FECIT|n/a
MARG3|1|1|1|1|H[E..] [.]PETRI ILQUICI [.]E[...]ACER [....C]E[.]C HANC [....]U[.]T [--]|This is the stone of (?) Ilquici (PN) ...
MARG3|1|1|2|1|[--] PETRI ILQUICI [--A]CER [--ER--]C HAN[C CRUCEM --]T[--]|(The Cross) of Peter (PN) (?). Ilquici (PN) ... set up this cross (? for the soul of So-and-so)
MARG3|1|1|3|1|[--] ILQUICI [--]|n/a
MARG3|1|1|4|1|PET FIL ILQUICI [PRO ANIMA--] GE ER[EXIT] HAN[C CRUCEM--T]|n/a
MARG3|1|1|4|2|PET FIL ILQUICI [PRO ANIMA CONI]GE ER[EDIS EIUS] HAN[C CRUCEM POSUI]T|n/a
MARG3|1|1|5|1|PETRI ILQUICI ET T[OMAS FE]CER[UNT] ICHCHAN C[--]T|n/a
MARG3|1|1|6|1|PETRI ILQUICI [E/T] T[OME] CTCER[--]ICR[.]CHAN[--]T|n/a
MARG3|1|1|6|2|PETRI, ILQUI, CI[--]T[OME] CTCER[--]ICR[.]CHAN[--]T|n/a
MARG3|2|1|1|1|[--]ILCI [FE]CIT H[ANC] CRUCEM I[N] N[O]MINE DI SUMMI|Ilci (PN) made this cross in the name of God Most High
MARG3|2|1|2|1|ILCI FECIT [HANC] CRUCEM I[N] N[OM]INE D[E]I SUMMI|Ilci (PN) this cross in the Name of God Most High
MARG3|2|1|3|1|ILCI FECIT HANC CRUCEM IN NOMINE DI SUMMI|n/a
MARG3|2|1|4|1|ILCI FECIT HANC CRUCEM IN NOMINE DI SUMMI|Ilci(PN) made this cross in the name of God the most High
MARG3|2|1|5|1|ILCI FECIT [HANC] CRUCEM IN NOMINE DI SUMMI|n/a
MARLY|1|1|1|1|TNUDACH COCMAN F[ILIUS]|n/a
MARLY|1|1|1|2|TNUDACH COCMAN F[ECIT]|n/a
MAUGH|1|1|1|1|[ALPHA] OMEGA|n/a
MAUGH|2|1|1|1|BLVSNHDTCQ[---]|n/a
MAUGH|2|2|1|1|"[I]UAN : BRIST : RAISTI : THISIR : RUNUR | FUTHORK HNIAS TBML"|"John(PN) the priest cut these runes.
Futhork..."
MAUGH|3|1|1|1|BRANUI HUC AQUA DIRIVAVIT|Branhui (PN) led off water to this place.
MAUGH|3|1|2|1|IEHSUS CHRISTUS BRANHUI HUC AQUA DIRIVAVIT|Jesus saviour of mankind: Christos: Branhui led off water to this place.
MAUGH|3|2|1|1|HUC SIT|n/a
MAUGH|3|2|1|2|HUC RIT|n/a
MAUGH|4|1|1|1|[..]CHR[ISTI NOMI]NE ITSPLI EPPS DEI INSUL[S...]BPAT|In Christ's name [...] Bishop of God in the Isle[s..]
MAUGH|4|1|2|1|CHR[ISTI NOMIN]NE ITSPLI EPISCOPOS DEI INSULI [.]BPAT|n/a
MAUGH|4|1|3|1|[IN] CHR[ISTO NOMI]NE ITSPLI EPISCOPOS DEI INSULIS [A]BPAT|In the name of Christ Itspli(PN) Bishop of God in the Isles, Abbot.
MAUGH|4|1|4|1|[CHRISTOS] NEIT SANCTI PRESBYTERI ET EPISCOPI DEI|n/a
MAUGH|4|1|5|1|CHRISTI IRNEIT SANCTI PRESBYTERI EPISCOPI SANCTI DEI INSUL [--]|Of Christ, Irneit(PN), Holy Priest, Holy Bishop of God {insul}
MAUGH|4|1|6|1|NEITAPLI EPPC DE INSULAE [---]BPAT|n/a
MAUGH|4|1|7|1|CHRISTI NO[MI]NE ITSPLI EPISCOPOS DEI INNSUL CBPAT ET G|n/a
MAUGH|4|2|1|1|[FECI]I IN CHRISTI  NOMINE  CRUCIS CHRISTI  IMAGENEM|[I have made] in Christ's name an image of the cross of Christ.
MAUGH|4|2|2|1|[--]I IN CHRISTI  NOMINE CRUCIS CHRISTI IMAGENEM|n/a
MAUGH|4|2|3|1|[IN] IHESU CHRISTI  NOMINE  CRUCIS CHRISTI  IMAGENEM|In the name of Jesus Christ a figure of the cross of Christ.
MAUGH|4|2|4|1|IN IHESU CHRISTI  NOMINE  CRUCIS CHRISTI  IMAGENEM|In the name of Jesus Christ. In the Image of the cross of Christ.
MAUGH|4|2|5|1|IN IHESU CHRISTI NOMINE CRUCIS CHRISTI  IMAGENEM|n/a
MAUIG|1|1|1|1|ANM COLMAN AILITHIR O.L.Th.| ... from `L' [make] `Th'
MAWGN|1|1|1|1|CNEGVMI FILI GENAIVS|n/a
MAWGN|1|1|2|1|[--C.E.VN--] [GE]NAIUS|[The stone] of Cnegumus(PN), son of Genaius(PN).
MAWGN|1|1|3|1|CNEGVMI FILI GENAIVS|n/a
MBOIC|2|1|1|1|OR DU RUARCAN|n/a
MBOIC|2|1|2|1|OR DO RUARCAN|n/a
MEELK|1|1|1|1|OROIT DO GRIENI|
MELIN|1|1|1|1|[HIC IACIT --]|n/a
MELIN|1|1|2|1|[--] FILI CAMVMLORI[S] BRANN[I]|(The stone) of (So-and-so), son of Camulorix (PN) Brannus (PN)
MELIN|1|1|3|1|HIC IACIT CAMVMLOR[X] BRANN[VS]|Here lies Camulorix (PN) Brannus (PN).
MMAWR|1|1|1|1|PAVLI[--] FILI M[A--|n/a
MMAWR|1|1|2|1|PAVLI[NI] FILI MA[--|n/a
MMAWR|1|1|3|1|PAVLI FILI M[A--|(The stone) of Paulus (PN) (? or Paulinus (PN)), son of Ma... (PN)
MMAWR|1|1|4|1|PAVLI[--] FILI M[--|Paulus (PN) (_or_ Paulinus (PN)) son of M... (PN)
MMAWR|1|1|5|1|PAVLI[--]  FILI MA[--|n/a
MMWR2|1|1|1|1|--]NBELANI POSSUIT HANC CRUCEM PRO ANIMA EIUS SANCTI GLIUISSI HERTE[I]BO E/T FRATRIS EIUS ET PATER EIUS A ME PREPARATUS + STILGOO|n/a
MMWR2|1|1|2|1|[CO]ONBELANI [P]OSSUIT HANC CRUCEM PRO ANIMA EIUS SCITLIUISSI HERTTAN ET FRATRIS EIUS ET PATER EIUS AME PREPARATUS + SCILOC|n/a
MMWR2|1|1|3|1|[CO]NBELANI [P]OSSUIT HANC CRUCEM PRO ANIMA EIUS S[AN]C[T]I GLIUISSI! NERTTAN! ET PRATRIS EIUS ET PATER EIUS A ME PREPARATUS + SCILOC|n/a
MMWR2|1|1|4|1|[CO]NBELANI  [P]OSSUIT HANC  CRUCEM PRO  ANIMA EIUS  SANCTI [G]LIUISSI NERTTAN ET FRATRIS EIUS ET PATER  EIUS A ME PREPARATUS + SCILOC|Conbelan (PN) placed this cross for his (own) soul (and for the souls) of Saint Glywys (?) (PN), of Nerttan (PN), and of his brother and his father. Prepared by me. Sciloc (PN)
MMWR2|1|1|5|1|[CO]NBELANI [P]OSSUIT HANC CRUCEM PRO ANIMA EIUS SANCTI [G]LIUSSI NERTTA[N] ET FRATRIS EIUS ET PATER EIU[S] A ME PREPARATUS + SCILOC|Conbelan(i) (PN) erected this cross for his soul, for Saint Glywys (PN), Nertta(n) (PN) and his brother and his father. Prepared by me, + Sciloc (PN)
MMWR3|1|1|1|1|I NOMINE DI~ PATRIS ET FILI SPERITUS [--] [--]A[--]EUS POST[--] [--] CAISTO [--]GRE[A]CIAM AD PROPRIUM [--] IN DIEM IUDICI|n/a
MMWR3|1|1|2|1|IN OMINE DI PATRIS ET FILI SPERI [--]IMA[--]A[--] [--] I PA SE L CAISTO IN GREFIUM IN PROPRIUM USQ IN DIEM IUDICI|n/a
MMWR3|1|1|3|1|I[N] NOMINE DI PATRIS ET FILII SPERITUS SANCTI. DO[BI]TAUCI PROPARAUIT HANC CRUCEM PRO ANIMA EIUS, ET PATRIS O[--] [--]LI FIL[--] [--] PD[--] SEPULTI.  POSUIT [CRUCEM] LOCO ISTO IN GREFIUM IN PROPRIUM USQ[UE] IN DIEM IUDICI|n/a
MMWR3|1|1|4|1|I[N] NOMINE D(E)I PATRIS ET FILI [ET] SPERITUS SAN[C]TI (line defaced)  ]IMA[--]M[-- [--]  --]I PA[-- ] C[A]ISTO  IN GREFIUM (= graphium) IN PRO / PRIUM USQ (= usque) IN DIEM IUDICI[I]|In the Name of God the Father and of the Son (and) of the Holy Spirit . . . (? is hereby assigned) in this writing (deed) into its possession until the Day of Judgement.
MMWR3|1|1|5|1|INOMINE DI PATRIS ET FILI SPERITUS SANTI[--]A --]FI[---]MA[--]IN[-- --]I : PA[--]E . [--] COISTO  IN GREFIUM INPROPRIUM USQ IN DIEM IUDICI|In the name of God, Father and Son (and) Holy Spirit . . . in writing, in perpetuity unto the Judgement Day
MMWR3|1|1|6|1|I NOMINE D[E]I PATRIS ET FILI SPERITUS SAGTI. HA[NC CRUCE]M. [PRO AN]IMA [--] ET [--] IN [--]T[--]E[--] [FUIT] [--]LLE D[--]I POSIT SE LOCO ISTO[--] IN GREFIUM IN PROPRIUM USQ[U]E IN DIEM IUDICI|n/a
MNCLO|1|1|1|1|CVRCAGNI FILI ANDAGELLI|n/a
MNCLO|1|1|2|1|CVRCAGNI FILI ANDAGELLI|(The stone of) Curcagnus (PN), son of Andagellus (PN)
MNCLO|1|1|3|1|CVRCAGNI FILI ANDAGELLI|n/a
MNTRI|1|1|1|1|MADORA MAQI DEGO|n/a
MNTRI|2|1|1|1|MAQI-BRI[--]CELI ALACA[--|n/a
MNTRU|1|1|1|1|IVAGENI MAQI LAISCEMITA|n/a
RATAS|1|1|1|1|[A]NM SILLANN MAQ FATTILLOGG|n/a
MONAI|1|1|1|1|[O--EA] [O]R AR MAENACH UA MAEL LUGDACH|[unexplained] Pray for Maenach (PN), the descendent of Mael-Lugdach (PN).
MONAI|1|1|2|1|--]O[--]EA OR AR MAENACH UA MAEL-LUGDACH|n/a
MONAI|2|1|1|1|OROIT DO BRAN DUB|Pray for Bran the Black (PN).
MONAI|2|1|2|1|OR DO BRAN [DUB]|n/a
MONAI|3|1|1|1|OR DO DO[M--|Pray for Dom... (PN)
MONAI|3|1|2|1|OR DO DO[N^M--|n/a
MONAT|1|1|1|1|--][MAQI][--][MUCOI][--|n/a
MONAT|1|2|1|1|VEQREQ MOQOI GLUNLEGGET|n/a
MONAT|2|1|1|1|DALAGNI MAQI DALI|n/a
MONAT|3|1|1|1|BROINIENAS KOI NETA TTRENALUGOS|n/a
MONAT|4|1|1|1|VERGOSO MACI LLOMINACCA|n/a
MRAME|1|1|1|1|QENILOCGNI MAQI D[--|n/a
MRSTN|1|1|1|1|--]MAC CU DRACA|n/a
MRTHR|1|1|1|1|"CATURUGI | FILI LOVERNACI"|Caturugus (PN) son of Lovernacus (PN).
MRTHR|1|1|2|1|"CATURUG | FILI LOVERNACI"|(The stone of) Caturug (PN) son of Lovernacus (PN).
MTDFL|1|1|1|1|ARTBEU|n/a
MTDFL|1|1|2|1|ARTBEU|Artbeu (PN)
MTDFL|1|1|3|1|ARTBEU|n/a
MTDFL|1|1|4|1|ARTBEU|(The Cross) of Artbeu (PN)
MTDFL|1|1|5|1|ARTBEU|Artbeu (PN)
MTHRY|1|1|1|1|MACCVDICCL[I] FILIVS CATICVVS|n/a
MTHRY|1|1|2|1|MACCVDICCL FILIVS CATICVVS|Maccudiccl(PN), son (of) Caticuus(PN) (lies here).
MTHRY|1|2|1|1|[--]|n/a
MTHRY|1|2|2|1|[--]|n/a
MUSIC|1|1|1|1|[MI]NNACCANNI MAQI AILUATTAN|n/a
MVILE|1|1|1|1|OROIT DO DERTREND|n/a
MVILE|1|1|2|1|OROIT DO DERTREND|Pray for Dertrend (PN)
MWROG|1|1|1|1|DM BARRECTI CARANTI|n/a
MWROG|1|1|2|1|DM BARRECTI CARANTEI|To the memory of Barrectus (PN) Carantus (PN).
NANSW|1|1|1|1|VLCAGNI FILI SEVERI|n/a
NANSW|1|1|2|1|VLCAGNI FILI SEVERI|[the stone] of Ulcagnus(PN) son of Severus(PN)
NANSW|1|1|3|1|VLCAGNI FILI SEVERI|Ulcagnus(PN) son of Severus(PN)
NANTC|1|1|1|1|[C]AMGLI HIC IACIT NI II|n/a
NANTD|1|1|1|1|TI[BERI]VS CATIRI|n/a
NANTD|1|1|2|1|TER[MIN]VS CATIRI|"''The boundary of Cadir(PN)''. 
"
NANTD|1|1|3|1|TIR[-- FILI]VS CATIRI|n/a
NANTD|1|1|4|1|TIR[--]VS CATIRI|n/a
NANTD|1|1|5|1|[E]TER[NI FILI]VS CATIRI|n/a
NANTD|1|1|6|1|--]TIR[I FILI]VS CATIRI|(The stone) of ...tirus (PN), son of Catirus (PN)
NBRGH|1|1|1|1|[-]US [-]NIN FILIUS CUURIS CINI EREXIT HUNC LAPIDEM|(-)us, son of Curis Cini(PN), erected this stone.
NBRGH|1|1|2|1|"USI[--]NIH I  FILIUS | CUURIS | CINI | ERE | XIT | HUNC | LAPI | DEM"|n/a
NBRGH|1|1|3|1|(G)VIRNIN FILIUS CUURIS CINI EREXIT HUNC LAPIDEM|n/a
NBRGH|1|1|4|1|(G)VIRNIN FILIUS CUURIS CINI EREXIT HUNC LAPIDEM|n/a
NBRTH|1|1|1|1|ROTI FILIUS [..]STACATI|n/a
NBRTH|1|1|2|1|--]MOGI FILIVS [--]S[--]LACATI|(The stone) of ...mogus (PN), son of ...lacatus (PN).
NEVRN|1|1|1|1|MAGLICUNAS MAQI CLUTAR[I]|n/a
NEVRN|1|1|2|1|MAGLICUNAS MAQI CLUTA[RI]|(The stone) of Maglicu (PN), son of Clutarias(PN).
NEVRN|1|1|3|1|MAGLICUNAS MAQI CLUT[--|n/a
NEVRN|1|1|4|1|MAGLICUNAS MAQI CLUTA[RI]|The monument of Maelgwn (PN), son of Clydor (PN)
NEVRN|1|2|1|1|MAGLOCVVI FILI CLVTORI|n/a
NEVRN|1|2|2|1|MAGLOCVN(I) FILI CLVTORI|(The stone) of Maglocunus (PN), son of Clutorius (PN)
NEVRN|1|2|3|1|--]GLOCVN FILI CLVTORI|n/a
NEVRN|1|2|4|1|MAGLOCVVI FILI CLVTORI|The monument of Maelgwn (PN), son of Clydor (PN)
NEVRN|2|1|1|1|VITALIANI|n/a
NEVRN|2|1|2|1|VITALIANI|(The stone) of Vitalianus (PN)
NEVRN|2|1|3|1|VITALIANI|(The monument) of Vitalianus (PN)
NEVRN|2|1|4|1|VITALIANI|n/a
NEVRN|2|2|1|1|VITALIANI EMERETO|n/a
NEVRN|2|2|2|1|VITALIANI EMERETO|(The stone) of Vitalianus (PN) Emereto(s) (PN)
NEVRN|2|2|3|1|VITALIANI EMERITO|n/a
NEVRN|2|2|4|1|VITALIANI EMERETI|n/a
NEVRN|2|2|5|1|VITALIANI EMERETO|To the well-earned honour of Vitalianus (PN)
NEVRN|2|2|6|1|VITALIANI EMERETO|n/a
NEVRN|2|2|7|1|VITALIANI EMERETO|n/a
NEVRN|3|1|1|1|HAUEN|Hauen (PN)
NEVRN|3|1|2|1|HAN::EH|n/a
NEVRN|3|1|3|1|HAN::EH|n/a
NEVRN|3|1|4|1|ANH:EH|n/a
NEVRN|3|2|1|1|DOMINUS|n/a
NEVRN|3|2|2|1|DOMINUS|n/a
NEVRN|3|2|3|1|DNS|n/a
NEVRN|3|2|4|1|DOMINUS|n/a
NEWCA|1|1|1|1|HIC [--] QVIQVE [--]NIVN[--] EIVS CGERERT FECIT LAPIDES EMIT HU[--]PVM LAPIDES|n/a
RATHD|1|1|1|1|OROIT DO ECHTAN|
NEWCA|1|1|2|1|HIC IACET RICARDVS OVIBVS VE[RI]S EIVS MERERB FECIT LAPIDEM EMIT HU[R]VM LAPIDEM|Here lies Richard (PN) with his true sheep.  Mererb (PN) made the stone.  Hurum (PN) bought the stone.
NEWCA|1|1|3|1|[D]IC [ET] COVLGVEN FILIVS EIUS [B]ERER[--] FECIT LAPIDEM EMIT HUHIVM LAPIDEM|Dic (?) (PN) and Coulguen (?) (PN) his son (lie here) . . . erer  (PN) . . . made (this) stone. Huhium (?) (PN) bought the stone
NEWCA|1|1|4|1|"HIC I[AC]E[T] GVLGVEN F[IL]IVS EIV[S]| AERERN FECIT LAPIDEM EMIT HU[TR]VM LAPIDEM"|Here lies Gulguen (PN). His son Aerern (PN) made the stone. Hu[tr]um (PN) bought the stone.
NEWCH|1|1|1|1|CUNEGNI|(The stone) of Cunegnus (PN).
NEWCH|2|1|1|1|"SEVERINI | FILI SEVERI"|(The stone) of Severinus (PN) son of Severus (PN).
NEWCH|2|1|2|1|"SEVERINI | FILIUS SEVERI"|n/a
NEWLE|1|1|1|1|--][..][--|n/a
NEWT|1|1|1|1|"IDDAR[R]NNNVORRENNI{X}O[T!][--][E][-- | [I!]OSR[T!]"|n/a
NEWT|1|2|1|1|"ETTE | EVAGAINNIAS | CIGONOVOCANI | URAELISI | MAQQI | NOVIOGRUTA"|n/a
NOBBE|1|1|1|1|--]MAQI[--|n/a
NOBBE|2|1|1|1|--]MAQI[--|n/a
NOBBE|3|1|1|1|--]MAQI[--|n/a
OGMOR|1|1|1|1|[SCIENDUM] EST [OMNIBus] QUOD DED[IT] ARTHMAIL AGRUM DO (=Deo) ET GLIGUIS ET NERT[_tan_] ET FILI EPILI|Be it known to all men that Arthmael (PN) gave a field to God, and to Glywys (PN), and to Nerttan (PN), and to the son of Epilius (PN)
OGMOR|1|1|2|1|SCIENDUM EST OMNIB[_us_] QUOD DE[dit] ARTHMAIL AGRUM D[e]O ET GLIGUIS ET NETAT ET FILI EPI|Be it known to all that Arthmail (PN) has given a field to God and to Glywys (PN) and to Nertat (PN) and to Fili (PN) the bishop
OGMOR|1|1|3|1|[--] EST[--] QUOD DED[IT] ARTHMAIL AGRUM DO ET GLIGUIS ET NERTAT ET FILIE SU[A]|Be it [known to all men] that Arthmail gave (this) field to God and Glywys (PN) and Nertat (PN) and his daughter
OGMOR|1|1|4|1|ERCI[--] QUOD DEO ARTHMAIL AGRUM DAT ANGLIGUIS ET NERTTAN ET FILI EPILI|(the field called) ...erci... which field Arthmail (PN) gives to God (in the presence of) Angelicus (?) (PN) and Nerttan (PN) (?Herttan) (PN) and the son of Epilus (PN)
OGMOR|1|1|5|1|[SCIENDUM] EST [OMNIBUS] QUOD DED[IT] ARTHMAIL AGRUM DO~ ET GLIGUIS ET NERTAT ET FILI EPI|Be it known to all that Arthmail (PN) has given a field to God and to Glywys (PN), and to Nertat (PN), and to Fili (PN) the bishop
OGMOR|1|2|1|1|[IN NOMIN]E DI SUMMI CROS IHU GENTI BRANTUI BRANCIE|In the name of the Most High God : the Cross of Jesus, for the family of Brantuus (PN), son of Brancia (PN)
OGMOR|1|2|2|1|[IN NOMINE] D[E]I SUM[M]I [--]RO SI[--]H GESTI BRANTUI [--]US[--]|In the Name of God Most High . . . followed perhaps by the name of the persons by and for whom the cross was erected.
OGMOR|1|2|3|1|--] DI SUMI CROSI [R] HGERTH BRANTUI [P] RUS[--] [--]|[In the name] of God Most High, the cross of ...
OGMOR|1|3|1|1|O[.]DORTHU|n/a
OLDIS|1|1|1|1|CUNNETAS MAQI GUC[OI] NETA-SEGAMONAS|n/a
OUGHT|1|1|1|1|[--]|n/a
OUGHT|2|1|1|1|[--]|n/a
PAINT|1|1|1|1|MAQI-CAIRATINI AVI INEQAGLAS|[the stone] of Mac Cairthinn(PN), grandson [or descendant] of Enechglass.
PAINT|1|2|1|1|-][MAQI MUCOI][--|n/a
PALLY|1|1|1|1|HEC EST CRUX QUAM AEDIFICAVIT MAEL DOMNAC  L[--]T[--]|n/a
PALLY|1|1|2|1|HEC EST CRUX QUAM AEDIFICAVIT MALDOMNA[C] H[--]GUI[--]|n/a
PALLY|1|1|3|1|HEC EST CRUX QUAM AEDIFICAVIT MAIL DOMNAC [--]|This is the Cross which Mail (PN) Domnac (PN) erected...
PARAR|1|1|1|1|BRRUANNAN|n/a
PARAR|1|2|1|1|--]GGUUSS[--|n/a
PARAR|2|1|1|1|GGVVSS|n/a
PATRS|1|1|1|1|MENHIR ME FECIT I[N] TE[M]PORE GENILLIN|n/a
PATRS|1|1|2|1|MENHIR ME FECIT I[N] TE[M]PORE GENILLIN|n/a
PATRS|1|1|3|1|MENHIR ME FECIT I[N] TE[M]PORE GENILLIN|Menhir (PN) made me in the time of Genillin (PN).
PBRYN|1|1|1|1|CORBALENGI IACIT ORDOVS|The Lair of Corbalengus(PN) (who was) an Ordovician.
PBRYN|1|1|2|1|CORBALENGI IACIT ORDOVS|(The stone) of Corbalengus(PN).  (Here) he lies, an Ordovician
PBRYN|1|1|3|1|CORBALENGI IACIT ORDOVS|n/a
PBRYN|1|1|4|1|CORBALENGI IACIT ORDOVS|here Corbaleng(PN) the Ordovician lies.
PERNP|1|1|1|1|--] RN[--] FA[--|n/a
PGWRA|1|1|1|1|--]HS SPED|n/a
PHLLK|1|1|1|1|CLOTUALI [FIL]I MOBRATTI|n/a
